external_id;name;url_image;bio;producer_external_id;price
13523;Anzon 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f886d3ff7e4d1ec5b02d9fe4daebe87d;non;2750;6.18
13620;Estabel rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/461bbcc376373e2c9d0a06bc8a28a5e3;non;2240;24.49
13556;Cuvée Olga;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d901420b8fbc5b041c25d0937bdefc8e;non;2230;23.74
13586;Les Balmettes;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/7199e0b8e449a93364d523bd27fb655e;non;2171;27.88
13589;L'Estabel - Grande Cuvée Comtesse Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/97d45198be7d05b131cda26660bfdb67;non;2240;12.69
13593;Fulcrand Cabanon Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e37c8085c031b9efdd532dfde4c67793;non;2240;29.38
13594;Fulcrand Cabanon Blanc Sec;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ac7b05b0598e4259a5d877584a58a246;non;2240;8.14
13597;AIR DE RIEN ROUGE 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8b39c9f372c9eb9fdf853ce9ac54faff;non;1429;27.41
13599;HERITAGE ROUGE 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/073b2fdd71fb23cee3662af100f31c31;non;1429;25.65
13618;Estabel blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0c72bec3028917b66296a4b3ad5e104a;non;2240;33.06
16909;COUP DE COEUR ROUGE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/68e0390954482f4a2cdd12ee12103152;non;3043;29.45
13632;Les Trois Puechs;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3a126cabfadec7d1d64bd31bd42ea850;non;2756;6.19
13634;CUVEE PRESTIGE 2016;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6173dca23b41af9940cb1b493ee887f7;non;2756;5.51
13635;LÉlégance 2015;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/60ce8824c8c61a100e927dd7cd581b27;non;2756;28.29
16492;Arcturus;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/01660dddb544c9d464fc7c77b6077930;oui;1498;32.32
16493;Pinot Rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/eac030a14f3dc7da343e6e2529ffd435;oui;1498;30.92
16495;Pinot Noir Esprit;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/875a97e027cb328de74b4d167b536877;oui;1498;22.38
16497;Sauvignon Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9006b4eedc2a907918e453323ac179f4;oui;1498;10.26
16514;Dame Jeanne Rouge (Magnum-150cl);https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/aad6332297ebd2996e1bea50c4b2f620;non;1401;14.39
16518;La Dame du Causse rouge (75cl);https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/aeb68db2fdda619040fb7eb1f4809bda;non;1401;10.28
17732;BLANCHE D'ARMAGNAC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f8214a60d905377422bfee50a394aed4;non;3169;13.12
16538;ELLE&LUI BLANC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/bef88d28f44703f8dd769306903e4ca0;non;1634;14.42
16549;Pèlerin Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0646aff33f28cfc90010f6ca8e4ccb7c;non;3024;28.67
16552;Gabrielle-Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/215caa83c90b88338df979c6386efbac;non;592;25.90
16568;ATIPIC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/dcdf4cfe08181785e04d90d81b1ae49f;non;846;15.70
16570;Les Rabasses-Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e0b0121bfee11ffce3f0c49f272e8008;non;1161;24.98
16603;Marie Delmas-Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/bbb7a27c88140955bb213041e1fd8db0;oui;1333;22.18
16606;AMBRE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/51a1cd986abcdad0d9ad8a2d8861afff;oui;1333;14.95
16627;LES CAMINES;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/29da7c27edba0313af7c282e89b53a40;non;1510;10.52
16637;L'Enracinée-Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d603d4dc3e0170ed05923dc237c30d36;non;3030;18.72
16656;Viognier-Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3c373d964d1424f9f41fe2df4b9d26aa;non;2200;10.62
16662;Chardonnay-Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c66e069a8e77567d232ff73096a4c669;non;2200;13.12
16671;Gravettissime-AOP PIC ST LOUP-Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/862e11acc6334a0c4075169c0a74d832;non;2200;9.18
16713;ARPEGE ROSE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/33e045c66174791d186937696075c9fe;oui;1450;18.11
16722;ROUGE TRADITION 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/98cfb4086d699c751bc17d9bd3fa7f67;non;1583;17.46
16723;ROUGE TENTATION 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c6e56a02461633ee30910bf05ed435a4;non;1583;29.36
16735;Lirac Tradition Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5592831cd1217c81c3bc5ee0d6c13fa0;non;679;10.22
16744;LES LAUZERAIES-Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/20bf3b07be8e50de887b61ec66640186;non;679;28.84
3049;CABRIOLE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3c784d891aac4199d39c3c93e1630e96;non;941;7.56
16745;ACANTALYS-Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/2844cca11a2cba177ad564e067762d63;non;679;24.99
16747;ARCANE-Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e4d5bb202d5c46ac8c6c293a5036fb29;non;679;30.43
16750;CUVEE IMPERIALE-Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6d1ff3f7e3b7ce40811ef5e72684c3ae;non;679;22.65
16756;LAUDUN-DOMAINE LA CROIX DU VERGER;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/683cfc8fcdb919db60d5e5864f10ad99;non;679;13.28
16757;ACANTHALYS Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9f8d45e36dae4d83f7a31d87afe47ca3;non;679;13.09
16761;L'ETREINTE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/af974aaee65c7896eeab1f287f11558e;non;1510;11.57
16768;Mas des Disciples-Première Pierre;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/307973f85cf0373764349808b6e9b28a;non;3024;25.65
16771;Sauvignon Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/2e2b8a00ccbda67519e3ba5a69e63fcc;non;3024;25.38
16778;L'ETREINTE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/931144cbc4f4abf86166863706e33704;non;1510;8.95
16781;ROZY;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e5bf2de6c50825a582a2b91386030cbb;non;1510;32.51
16783;AMBRE CHATEAU LES PINS;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c2815dfd222bccae647e39c3cbcc67e4;non;1510;27.39
16786;RIVESALTES TUILE DOM BRIAL;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9cfb6b9bc251fa5ac6595e0b31877f07;non;1510;21.15
16831;Muscat de Saint-Jean de Minervois;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5bfd57783d42aeabb3a6ed66300b20a0;non;1785;11.63
16840;GUILLAUME AURELE SYRAH ROUGE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/852a7896dd9341dca222559d08e5ac0f;non;1427;6.80
16841;GUILLAUME AURELE PINOT NOIR;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f70b333031b30d8e3bea3e26494de3d1;non;1427;11.15
16847;HERITIERS DU SUD ROUGE CABERNET SAUVIGNON;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3c514630b6c6d39c328962f07f915331;non;1427;17.94
16850;HERITIERS DU SUD BLANC SAUVIGNON;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/182f1277c0b08e47394b19f150bf461c;non;1427;24.73
16872;Take Me TO - Chardonnay;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/07a3bf08495a256ffddd689fc60d6e69;non;2928;10.22
16874;Chardonnay. Elevé en fût de chêne;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/86b0a20f51b65baf21c6b07dc59aef34;oui;1298;18.51
16875;Cuvée Grand Mas;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/57c3a6c0d7d20f42fb5371e0c24289c4;oui;1298;26.66
16906;Mas du Novi Merlot de Novi;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f8272e7d7b99b57cfbb0d8f9bdd556a9;oui;1597;27.42
16913;COSTE-LISE 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/7221f3597cfc827786b3f0dbe4a7c668;oui;1273;12.30
16914;Château Capion Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5dd5212886aa3ec09634dad5b913d0b5;non;3043;23.14
16938;ROCBERE BLANC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0568985dc17ff6290ce137c429b01d40;non;1385;34.95
16943;UGO, VDP;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/02d646a7fb36250d27b7f24399d897d9;non;1746;32.40
16944;UGO, MAURY;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e79f293303dcea84713cd6958f19eb3a;non;1746;29.20
16962;Muscat de Frontignan;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/558c31d768d3702a5c92cc0c45d01c76;non;1946;15.65
17050;PERLE D'AVRIL;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c4d38b3d18fbaf0bcc951781ec4ef108;non;3034;20.70
16982;DOMAINE LÉVÉJEAN SYRAH 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/2dafafba1f96972f7848bd23fc457fc2;non;864;11.00
16990;Sarments;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5ac5fba75dcdba7ab2dc395aa13a3a98;non;1130;16.09
16997;Pégase;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/59d5a7e1f38d826b5774757d1d844eca;non;1130;15.29
17023;Miss Anaïs;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a44a455faa436caee3cd64c1c139990a;non;1579;25.59
17049;CUVEE BAPTISTE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/51d004e8a7e50981ef82c48604a2ef37;non;3034;6.17
17479;Bout Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/4276c2b0ba9e2374f0993fd1f03bc8bb;oui;1145;21.25
17482;Bib Blanc 3 L;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e2a6cff26adefdab464e8c211b2faa9e;oui;1145;8.70
17051;DESTINS CROISES;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/10a8fd2c8d7094e1d7467710d2c50290;non;3034;18.23
17055;CORBIERES Natur'aile rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/2e5c4090bea48a9a03ab24469a35bed1;non;2623;25.09
17072;MAGNUM CLOS DU FOURAT;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ef12085d8eedd847129b636b7768c4e9;non;2064;12.71
17085;Lesquerde, blanc Collection Lesquerde;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5fc6c71cfb86746808cc552d1b220f3f;non;1590;32.21
17086;Grenache Gris;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/b067da4d8e515fe7da6d35bbc9c337cd;non;1590;24.14
17087;Happy Culteur rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6de4d2ba0acbf5866aed720221eaba86;non;1948;18.09
17095;Marselan;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0e16dbd85797483154c1cbd7a8352d78;non;3006;10.28
17100;Chardonnay;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ec5cf8284215029f6fcf8cbf24e7cb03;non;3006;8.55
4916;Goulardin;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1498c880283da5b3a3bdccc3d78ba99d;non;1569;25.39
17109;"AOP FITOU Montluzy ""Grande Réserve"" 2016";https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/43accdc7681e36f1756b270762f6d287;non;2623;32.33
17134;"Marselan ""PRESIDENTE""";https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/28937a667c45aae1da26c2d2e6396e1a;non;580;10.05
17181;Flirt;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/65d66fb59143cd728dab214b75db1dc5;oui;3069;33.92
17183;Carignan en Famille;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5ef72cf47a8737303d923e2c2e89370f;oui;3069;22.79
17185;1+1=3;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/76ca28b27f213ab1a383a2f37f04de6c;oui;3069;16.19
17189;Château Guilhem - CLOS du BLASON;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9016ec00d24f83279471d9ea2a0eb2e1;oui;1390;17.63
17192;Le Vin des Globes Horn;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/cd525e3497a2f959a51d0561cd81b19f;non;2065;20.73
17250;CUVÉE COMME TROIS POISSONS DANS L'EAU (rosé);https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9dcc64695c5a45542e7c5797e5fe5325;oui;1581;12.10
17261;Chateau Les Bugadelles Cuvée Tilki;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/bf5e21806c02f4a4769653de4d7bf725;oui;3076;24.23
17273;orbrun;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f95d21b9a3ae7ee3681d13247b347892;non;3084;24.85
17280;Mas Neuf Le Rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c09f25c5b4e4028c4083e47e948c155b;oui;2153;20.56
17281;Domaine Le Pive - Vie de Boheme;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/830ee269273ad860e22e73c6d9c5833c;oui;2153;12.21
17283;Domaine des Terres Blanches - Picpoul de Pinet;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/4c8176790bbbb8a904d65dcdc5ff15df;non;2153;25.31
17294;Mas Neuf - Jardin des Aresquiers;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a1dc61f9ed236c5cebb2322fab30d9cb;non;2153;26.33
17295;Mas Neuf - Jardin des Aresquiers Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8814ab268cfa4321c77345d52e3ee5b7;non;2153;29.04
17580;Griset rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/01fbae9a4f2a3139b7376cf2a9cab429;non;797;22.49
17351;Viognier 2018;;non;1522;35.09
17368;La Clé d'Ô Fée Rouge 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c2990aac0f24c207f5765d7772d6864f;non;3093;19.94
17381;NATURA ROUGE 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/00b65fc3463ba3ef9cb91ae7c699669c;non;1816;35.16
17382;CUVEE N 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/fce152beaa7f43881e1f5ba8c4d5ea27;non;1816;30.24
17403;PEPITES DE SCHISTES;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/123f4d47b58d1552cbbee8ffd5ecfb42;non;846;15.74
17421;Eclat;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/2919148b6afee9f1ecb4e4da0449b12d;non;3066;31.47
17473;Château de Paraza, Velvet;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9c1df314416ec6ee3df923d338d484b0;non;1794;14.31
17583;La Vigie;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/fd6407c5574bb75e93c6e82c2346b554;non;797;19.81
17585;Domaine Clavery rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8a05af37a14b37c0877e97ae870108ab;non;797;31.78
17635;OR DU TEMPS;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d2a29dbd4cdab8261fb14e294b0f46d2;non;3066;33.36
17640;DOLIA Blanc 2018- Appellation Languedoc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/df906661f055d396d3ac517dac04a828;non;3133;21.63
17694;IGP Pays d'Oc Blanc 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f0a9e161a9a7becf304c54ed2328719b;non;1494;14.13
17702;PLUME Chardonnay;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8aefd8bf1f08b6c3901cc850e9a9b989;non;3165;15.91
17708;Tramontane;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6b83f8195aa5f2895c117d5dcea62d2d;non;3166;11.86
17711;103;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/859486a9c1e8751e596af7e65d9738c4;non;3166;35.18
17733;Esprit Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d363c5db08e46c5fafac820554ee6daf;non;3125;32.11
17753;EDEN GASCON BLANC.;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/27f9f4603450de2b4dc7ea3566557406;non;3114;33.33
17785;Les Cinsault de la Rainette;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f70889ba9cf0bc388e190ee2bb9e2894;oui;1446;13.17
17796;Esquisse;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/af967afbbeaf6bf2158597180e4bddc9;non;3125;24.94
17896;Nos belles rangées Gewurztraminer;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e3550157cd5a7afb5038ec1305c183eb;non;3196;8.87
17797;Le Cubi de Papi;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e00002f5131803f8fdf3bad68d2e3d44;non;2972;13.52
17819;BIB BLANC SEC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c7dc2b65dacee484f53c1446a3ddb5e2;non;3114;28.14
17822;BIB ROUGE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/16d7a51f525d5de46edfcb733f78c15c;non;3114;27.50
17833;Domaine Baronne Tedaldi - PARTICULA - Cinsault 2019;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a21de83bab734aef85cbd50bf9354a14;non;933;34.95
17835;Domaine Baronne Tedaldi - PARTICULA - Merlot 2019;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/50c5ea09e343ee2723c59b4a81d44bf0;non;933;7.37
17894;LOU PITCHOU BLANC 2019;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3bae723714878b4efa63f20ac8a9c8d3;non;2020;15.96
18552;Eléments Terra BIO;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d64039006da7caa394e77604eafe25c5;oui;1682;9.98
17898;Nos belles rangées Pinot noir;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/cf22c8af641b08e1c1ad1c933651c386;non;3196;24.55
17904;Le Rosé de Vendéole;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/b736553935e6fc9306b12c5d58649677;non;3196;11.36
18056;Le vent tourne;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0e6f5cee47875784e9984e7893b0998e;non;3196;5.22
18119;Rosé Gris de gris 2019 - Cuvée Les Grenaches;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/305df64255239f1f1f046e2077927764;non;958;5.40
18120;Rouge Grenache Noir 2019 - Cuvée Les Grenaches;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/60f068c5a4d903fd78142071b4c52e4a;non;958;31.28
18151;Mas Cristine Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0ca4ee5468a444b2fba7c45ddfeee2dd;non;3297;29.31
18231;chardonnay tradition;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/fdc81cf4690ddcedc5a09c1206ea9e21;non;3355;18.21
19216;Abbotts & Delaunay - Cumulo nimbus Nuages et vents;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6f9afe417ae2b92e9855e0f0cfcfba96;non;2803;16.93
18280;Grande Réserve 2015;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/700845bbb978a5df684b0a507cb0bb01;non;1741;21.18
18289;DOMAINE ROUMAGNAC O GRAND R;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5f0bed5ac2cf284731442c976712eaa7;non;3365;23.37
18366;LA DEMOISELLE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5690b861a01dd7fc6dcd80dbe0ed2167;non;3389;35.71
18381;Terre d'Ambre;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0fa27d4c457b576d131547174eb366ee;oui;3210;18.14
18436;FLEUR DE SEL BLANC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c699a3e1db622982ffb8e1262e01577a;non;3419;31.10
17877;thym;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0331f35be3d88e50eee82f158ccb1785;oui;3186;6.80
18466;Commanderie Saint Pierre la Garrigue;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/df106c5cf10d6de4792251592fd55d31;non;3421;22.35
18471;Le Grill Rouge du Mas Cristine;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/86ba010060ada1f4d812bc842dddba52;non;3297;7.95
18487;Le Blanc Sec 2019;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/35e0084bc4758af866b8959d499ba7d9;non;3422;8.58
18529;BIB 5 Litres IGP OC Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/b56940cbf261cc85b4d5995dee7d82d3;non;3196;15.88
18535;Excellence;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/555b240acdf0e7b849c77679b741c158;non;1682;8.40
18540;Clos de Taman;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/92b78085502176efb5dc1454f7f49707;non;1682;28.08
18546;Camp Romain;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f66523d71e2e529fd2688f799a7d32cb;non;1682;10.90
18548;Domaine du Boulas - Les Mûriers;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/66e79deaf8759293850115ae1418b42c;non;1682;22.23
18565;Eleccio Rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1699f1af262e2e1e84aa2a837d70c8b5;non;3012;19.67
18591;Happy Culteur rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/30fc9290911be7e7e1084a0e44d5485d;non;1948;16.75
18592;Diamant Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/62cd1a21f1dffcd46a6fa205e7f962b7;non;1948;33.99
18684;La Sagne;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ac58f14f909da6634ff1b710bf006ba2;oui;2978;10.95
18726;Château Amèdes rouge Réserve;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f6b876f211065c7e0cff023dc9de4328;non;3299;18.18
18727;Château Villenouvette rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5bf86fb2fc1ffab7dceb5c1c945ef579;non;3299;35.95
18730;Domaine de Saint Maurice - La Rousèdo;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/df58a15eb63aad803f38652314e8c347;non;3299;22.62
18733;Grenache Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/294c60cc4ff45ac3fca7e216a30380c2;non;3299;34.85
17447;Pate bio de campagne;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/99088d1db24cec311c8eee46b11addc8;oui;2359;9.81
18753;Symphonie Brut;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c86e7d668cb3745703dc331782dadf46;oui;3397;6.96
18756;Prélude Doux;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6af0c91c28f9c5de7717781eb3b6e104;oui;3397;15.28
18795;Les Capitelles 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/49eaed74cec5304986d30273ee306963;non;625;30.09
18799;2115 Terroir de Bigorre;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f898669962d4da588f1f4800d93ada4c;non;3341;29.94
18837;RIVESALTES AMBRE 1990;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e9d14c972ac9bf2ace4d657f2b85afe9;non;1262;11.94
18852;MINERVOIS;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9b8bca43053399cb47e2413de59576b2;non;3477;11.38
4920;Soubressade Douce;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/b58a623072a89008c0743d573a6d3596;non;1569;23.17
18880;Tradition;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5d996ac745965a1c795b09a647010a3b;non;3476;21.31
18882;Chardonnay Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/73ca5f871ac783ccf4c000861cc1a9fb;non;3476;10.73
18906;Rosé AOP MINERVOIS;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/bea22cb122805e7af5c200e12a38c502;non;2821;24.80
18908;Château Caze Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/483109ed7f8e71709796d371d1424ad7;non;3493;34.40
